0,46255.6200,0.9600,44447.0300,1808.5900,30.8400,0.0000
0,29116.4900,0.1400,4064.6600,25051.8300,19.4100,0.0000
0,32059.6600,0.9100,29084.5200,2975.1400,21.3700,0.0000
0,12944.7100,0.8900,11476.7800,1467.9300,8.6300,0.0000
0,79263.7700,0.6700,53352.4400,25911.3300,50.1800,0.1400
0,25585.6900,0.2400,6043.3400,19542.3500,17.0600,0.0000
1,220.8300,0.0000,0.0000,220.8300,0.1500,0.0000
0,1739730.5900,0.7600,1315584.2700,424146.3200,87.4300,0.0000
1,20556.2500,0.1200,2485.2500,18071.0000,18.3800,0.7200
0,5143.7000,0.0000,0.0000,5143.7000,2.6300,0.0000
1,16779.6400,0.8300,13957.3000,2822.3400,4.4300,0.0000
0,13150.5400,0.8600,11372.5900,1777.9500,8.7700,0.0000
1,17974.8100,0.0000,0.0000,17974.8100,6.8000,0.9000
0,55433.7200,0.9800,54280.7000,1153.0200,36.9600,0.0000
1,57257.2500,0.4300,24414.4900,32842.7600,37.6600,0.0000
0,561923.0900,0.7700,432793.1600,129129.9300,374.6200,0.0800
0,265470.2700,0.9300,246064.3900,19405.8800,74.9400,0.0000
0,325831.5000,0.8600,281062.2500,44769.2500,70.6900,0.0000
0,641628.4500,0.7500,482119.6200,159508.8300,427.7500,0.0600
0,4151.2200,0.0000,0.0000,4151.2200,1.4800,0.0000
1,14798.2700,0.6600,9723.9400,5074.3300,10.6900,0.2600
1,6840.4200,0.0600,380.3300,6460.0900,2.8900,0.8100
0,42186.9400,0.0600,2624.0300,39562.9100,9.2300,0.0000
0,40263.8700,0.9500,38214.4400,2049.4300,26.8400,0.0000
0,22801.0000,0.0000,0.0000,22801.0000,2.5000,0.2900
0,17599.2600,0.0400,677.5700,16921.6900,11.7300,0.0000
1,11801.1200,0.5200,6160.1800,5640.9400,3.5200,1.2800
0,319747.7600,0.8800,281346.0500,38401.7100,213.1700,0.0000
1,17075.9200,0.2900,5011.7800,12064.1400,3.4600,0.6900
1,14417.7800,0.7000,10026.1200,4391.6600,8.9700,0.2900
1,7091.2800,0.5900,4172.5100,2918.7700,2.5000,0.5800
0,1447.1400,0.0000,0.0000,1447.1400,0.9600,0.0000
0,24952.3000,0.5800,14412.4500,10539.8500,16.6300,0.1600
0,20378.0800,0.8100,16504.2100,3873.8700,26.8200,0.0000
0,159266.4700,1.0000,159266.4700,0.0000,106.1800,0.0000
0,265283.4500,0.3600,95236.7600,170046.6900,176.8600,0.0100
0,42889.4100,0.6400,27560.7300,15328.6800,28.5900,0.0000
0,34110.0200,0.0000,0.0000,34110.0200,16.5100,0.0800
0,26723.5200,0.0700,1739.7000,24983.8200,9.2300,0.0000
0,636499.0500,0.9000,575840.6900,60658.3600,119.8300,0.0300
0,22375.5400,0.9100,20413.2100,1962.3300,13.9600,0.0000
0,382108.3100,0.9400,357500.5300,24607.7800,139.4300,0.0200
0,27701.7400,0.8300,23050.6200,4651.1200,18.4700,0.0000
0,315467.3900,0.9600,304142.1100,11325.2800,163.6000,0.0100
1,13070.2200,0.4400,5770.5000,7299.7200,9.3100,0.5900
0,670.6800,0.0000,0.0000,670.6800,0.4500,0.0000
1,24150.6100,0.9700,23353.6400,796.9700,33.4400,0.0700
1,39971.3700,0.0000,0.0000,39971.3700,12.8800,0.7600
0,270294.6400,0.8900,240318.9600,29975.6800,65.5700,0.0200
0,44437.3400,0.5400,23809.5300,20627.8100,29.6200,0.1100
0,179879.7100,0.9500,171587.2600,8292.4500,39.1300,0.0000
1,59447.0100,0.4600,27405.0700,32041.9400,13.9300,0.6200
0,30035.6600,0.3000,8902.5700,21133.0900,6.9800,0.2900
1,62267.3500,0.6200,38643.1200,23624.2300,39.4400,0.6500
0,400931.3800,0.8900,357350.1400,43581.2400,267.2900,0.0000
0,44165.1600,0.0000,0.0000,44165.1600,29.4400,0.5000
1,26777.5500,0.0000,0.0000,26777.5500,9.7600,0.6500
1,21626.3100,0.0000,12.9800,21613.3300,6.7500,1.0100
0,58130.2300,0.8200,47556.3400,10573.8900,38.7500,0.0000
0,43783.8600,0.3000,13073.8600,30710.0000,22.4500,0.0000
0,22339.7400,0.8300,18528.5800,3811.1600,14.8900,0.0000
1,259355.0700,0.9900,257876.7500,1478.3200,172.9000,0.0600
0,376977.8500,0.9200,346706.5300,30271.3200,251.3200,0.0300
0,26646.4400,0.9300,24759.8700,1886.5700,17.7600,0.0000
0,26741.4500,0.0000,0.0000,26741.4500,17.8300,0.0000
0,10799.1300,0.3500,3766.7400,7032.3900,3.3100,0.0000
0,15517.1400,0.0000,0.0000,15517.1400,8.0900,0.0500
0,24098.0300,0.6300,15145.6100,8952.4200,16.0700,0.0100
0,35822.1800,0.6300,22560.8100,13261.3700,26.2300,0.2100
0,428922.6700,0.8500,362525.4400,66397.2300,272.9800,0.0300
0,10739.6400,0.4900,5309.6800,5429.9600,7.1600,0.0300
0,348491.2300,0.9000,312631.4800,35859.7500,232.3300,0.0000
0,1502.3000,0.0000,0.0000,1502.3000,1.0000,0.0000
1,163418.7900,0.9600,157143.5100,6275.2800,91.9000,0.1400
1,38870.2200,0.7100,27446.2600,11423.9600,10.7000,0.1400
1,21890.4700,0.4700,10292.9000,11597.5700,14.5900,0.7200
1,961.3700,0.9300,894.8400,66.5300,0.6400,0.0000
1,33747.8000,0.0900,2929.3100,30818.4900,7.2200,0.5300
1,45212.9700,0.9200,41641.1500,3571.8200,23.6000,0.1900
0,1433.6400,0.0000,0.0000,1433.6400,0.4800,0.0000
1,219083.5100,0.9500,209027.5800,10055.9300,146.0600,0.0600
0,53486.3700,0.3800,20094.8300,33391.5400,31.2800,0.0000
0,73246.8100,0.8100,59139.4700,14107.3400,48.8300,0.0000
0,156951.4900,0.8700,137159.9100,19791.5800,104.6300,0.0000
1,36178.8800,0.8100,29254.2400,6924.6400,8.4600,0.0600
0,142034.6700,0.2600,36318.2700,105716.4000,94.6900,0.0000
1,4562.8100,0.1100,493.2400,4069.5700,1.7000,0.6800
1,50064.4900,0.2600,12846.5500,37217.9400,13.5200,0.8900
0,288100.5600,0.7500,216334.7100,71765.8500,192.0700,0.0900
0,6227.6000,0.1900,1175.7700,5051.8300,1.1900,0.0300
1,21739.1500,0.7100,15380.4500,6358.7000,14.4900,0.0000
0,12725.0100,0.9000,11428.3300,1296.6800,8.4800,0.0000
0,196892.6400,0.8800,172753.6000,24139.0400,129.1900,0.0000
0,179841.4100,0.9100,163152.1300,16689.2800,119.8900,0.0000
1,346861.0600,0.9800,340444.1300,6416.9300,194.6500,0.0300
0,37335.0300,0.2400,9109.7500,28225.2800,12.2000,0.3300
1,3029.4000,0.0200,59.9800,2969.4200,2.6900,5.0800
0,93780.5300,0.9500,89457.2500,4323.2800,34.0700,0.0000
1,61884.0000,0.5000,30682.0900,31201.9100,41.2600,0.4200
0,44003.9600,0.0000,0.0000,44003.9600,9.2800,0.0000
0,308876.1500,0.9900,307115.5600,1760.5900,205.9200,0.0000
0,11755.5400,0.3600,4251.9800,7503.5600,16.5500,0.2300
1,12051.3800,0.3500,4179.4200,7871.9600,3.4900,0.5200
0,204041.5000,0.6300,128342.1000,75699.4000,136.0300,0.1000
1,34581.6600,0.0000,0.0000,34581.6600,7.7400,0.5800
0,3141.9600,0.0000,0.0000,3141.9600,2.0900,0.0000
0,456469.0400,0.9200,419038.5800,37430.4600,172.1700,0.0400
0,22155.4400,0.6200,13672.1200,8483.3200,14.7700,0.0000
0,223775.3500,0.8200,183495.7900,40279.5600,149.1800,0.0000
1,53081.7900,0.5400,28489.0000,24592.7900,32.2600,0.4300
0,320745.7800,0.9300,298550.1700,22195.6100,137.6900,0.0000
0,192103.1900,0.9700,186743.5100,5359.6800,97.2400,0.0000
1,79114.2700,0.8500,66851.5600,12262.7100,52.7400,0.1200
0,340875.5000,0.9000,307946.9300,32928.5700,95.0600,0.0000
1,388679.5800,0.8800,340133.5000,48546.0800,176.2700,0.0400
0,55347.6600,0.0000,0.0000,55347.6600,36.9000,0.0000
0,18232.0700,0.0000,12.7600,18219.3100,12.1500,0.0000
1,40757.8700,0.6100,24780.7800,15977.0900,14.4300,0.0000
0,135328.4100,0.7300,99290.4500,36037.9600,70.2100,0.0000
0,52849.2700,0.7800,41433.8300,11415.4400,35.2300,0.0200
0,90252.3800,1.0000,90252.3800,0.0000,23.3900,0.0000
0,21698.2800,0.7000,15256.0600,6442.2200,14.4700,0.0000
1,35228.0200,0.8400,29510.5100,5717.5100,6.1400,0.4400
1,16598.8600,0.0000,0.0000,16598.8600,5.8600,0.5600
0,24793.5600,0.7800,19309.2200,5484.3400,16.5300,0.1200
0,180643.1700,0.9400,169515.5500,11127.6200,95.2800,0.0000
0,22562.4700,0.5200,11768.5800,10793.8900,15.0400,0.0000
0,38405.3600,0.9400,36131.7600,2273.6000,15.3100,0.0000
0,18591.0400,0.3100,5707.4500,12883.5900,9.5200,0.0000
0,253110.6000,0.9900,250908.5400,2202.0600,43.5100,0.0000
0,333248.9600,0.9300,309554.9600,23694.0000,113.7000,0.0000
0,17504.3500,0.0500,903.2200,16601.1300,9.3500,0.0200
1,17462.2500,0.2100,3749.1500,13713.1000,7.2600,0.0000
0,363426.2800,0.9000,328501.0100,34925.2700,265.5200,0.0400
0,20433.8800,0.3200,6536.8000,13897.0800,13.6200,0.0000
1,163460.2600,0.9200,149991.1300,13469.1300,42.4700,0.2800
0,138924.0900,0.9800,136576.2700,2347.8200,92.6200,0.0000
1,16895.4600,0.2600,4377.6100,12517.8500,11.2600,0.6400
1,11615.2200,0.0800,880.4300,10734.7900,3.1400,0.5200
1,6076.3800,0.0000,0.0000,6076.3800,4.0500,0.5500
1,5177.0600,0.2000,1053.0100,4124.0500,3.3800,5.7400
0,394250.7800,0.9600,377534.5500,16716.2300,95.7200,0.0300
0,17433.8500,0.9000,15660.8300,1773.0200,44.0200,0.0000
0,358433.2000,0.9700,346425.6900,12007.5100,78.0900,0.0100
1,47817.9600,0.5800,27724.8500,20093.1100,24.7700,0.8200
0,23695.5300,0.5800,13812.1200,9883.4100,15.8000,0.0000
0,245608.1500,0.9600,234924.2000,10683.9500,79.1000,0.0000
0,11855.2800,0.0000,0.0000,11855.2800,13.1700,0.0000
0,461774.8000,0.9500,440486.9800,21287.8200,117.8400,0.0500
0,184224.5800,0.9300,171365.7000,12858.8800,71.5500,0.0000
0,14140.1800,0.7100,10105.9900,4034.1900,9.4300,0.0000
0,30264.9200,0.4700,14170.0400,16094.8800,25.3000,0.0000
1,75134.7100,0.7700,58101.6700,17033.0400,50.0900,0.2800
1,45914.2600,0.7300,33737.8000,12176.4600,30.6100,0.6700
1,9533.3300,0.7700,7340.6600,2192.6700,2.5100,0.7500
0,666664.0600,0.9300,616664.2600,49999.8000,72.8600,0.0000
0,22388.0300,0.0000,0.0000,22388.0300,6.9500,0.4100
0,13827.6300,0.7700,10582.2900,3245.3400,9.2200,0.0000
0,29850.2800,0.6500,19432.5300,10417.7500,19.9000,0.2000
1,81570.4600,0.6800,55435.2800,26135.1800,35.0800,0.8200
0,3100.8100,0.5000,1558.4700,1542.3400,15.1400,0.0000
0,56676.9300,0.0500,2935.8600,53741.0700,37.7800,0.0800
0,278089.5100,0.8900,246220.4500,31869.0600,185.3900,0.0200
0,16130.9300,0.4700,7633.1600,8497.7700,3.4200,0.1600
0,17995.6200,0.0300,525.4700,17470.1500,3.8300,0.2200
1,94356.2800,0.8000,75853.0100,18503.2700,44.3300,0.0000
1,18233.6900,0.0000,0.0000,18233.6900,12.1600,0.9800
0,84079.3200,0.6100,51624.7000,32454.6200,56.0500,0.1700
0,578213.5400,0.9200,531956.4600,46257.0800,152.9700,0.0200
1,9012.0500,0.2800,2491.8300,6520.2200,2.8300,0.5000
0,11694.9900,0.3500,4124.8200,7570.1700,6.1100,0.0000
0,14616.6200,0.4300,6295.3800,8321.2400,5.4000,0.0000
1,2896.5600,0.5400,1556.9000,1339.6600,1.9300,0.0000
1,25129.1200,0.5900,14851.3100,10277.8100,44.0900,0.4500
0,235427.0200,0.9900,232743.1500,2683.8700,74.3800,0.0100
1,234565.6300,0.9400,220773.1700,13792.4600,82.2800,0.7000
1,77578.3400,0.8500,65662.3100,11916.0300,51.7200,0.6100
0,5538.2700,0.0000,0.0000,5538.2700,3.6900,0.0000
0,12797.9000,0.0700,836.9800,11960.9200,8.5300,0.0000
0,167177.6700,0.9400,157230.6000,9947.0700,111.4500,0.0100
0,127317.9500,0.7900,100835.8200,26482.1300,34.3700,0.0000
1,32911.7300,0.5000,16409.7900,16501.9400,21.9400,0.3100
1,31858.6300,0.8600,27372.9300,4485.7000,28.9000,0.2100
0,64095.2400,0.1500,9877.0800,54218.1600,42.7300,0.0000
0,584360.7400,0.9200,538137.8100,46222.9300,174.8500,0.0100
0,7033.7300,0.7800,5511.6300,1522.1000,4.6200,0.0900
1,58886.3700,0.4900,28583.4400,30302.9300,19.5400,0.4300
0,24034.3300,0.4500,10748.1500,13286.1800,10.4600,0.2500
0,331314.3400,0.9200,304544.1400,26770.2000,123.1500,0.0000
1,8588.7900,0.3500,2971.7200,5617.0700,4.1400,1.0000
0,15254.7500,0.0000,70.1700,15184.5800,9.9900,0.0000
0,10981.7200,0.5000,5497.4500,5484.2700,14.4000,0.0000
0,371628.6600,0.8700,323948.7000,47679.9600,247.7500,0.0300
1,6717.3900,0.9100,6084.6100,632.7800,9.3300,1.5000
1,3014.6500,0.0000,13.2600,3001.3900,2.0100,0.0000
0,384374.5400,0.3700,140296.7100,244077.8300,256.2500,0.0400
0,172416.4200,0.9100,157416.1900,15000.2300,57.2700,0.0300
1,32005.2800,0.6900,22045.2400,9960.0400,21.3400,0.3800
0,43604.3100,0.8800,38576.7300,5027.5800,29.0700,0.0000
0,24929.1000,0.2700,6733.3500,18195.7500,6.3900,0.0000
0,31767.8400,0.2900,9057.0100,22710.8300,21.1800,0.0000
0,59535.8400,0.7800,46170.0400,13365.8000,39.6900,0.0000
0,193915.1800,0.9800,190890.1000,3025.0800,129.2800,0.0000
1,45042.0700,0.4700,21304.9000,23737.1700,30.0300,0.3600
1,2242.0500,0.8200,1834.2200,407.8300,1.4900,0.0000
0,11124.9100,0.0000,0.0000,11124.9100,7.4200,0.0200
0,87786.7800,0.8000,70290.8700,17495.9100,58.5200,0.0000
0,32894.5100,0.6800,22447.2100,10447.3000,21.9300,0.0000
0,211180.1400,0.9700,204802.5000,6377.6400,49.3400,0.0000
0,374719.6400,0.9000,337022.8400,37696.8000,76.0700,0.0400
1,27343.6100,0.8200,22553.0100,4790.6000,16.3900,0.6200
0,40048.6800,0.1400,5650.8700,34397.8100,8.8700,0.0000
0,207471.7300,0.8900,185438.2300,22033.5000,92.2400,0.0300
1,60529.5400,0.5800,34816.5900,25712.9500,15.9400,0.1800
0,453388.3400,0.9100,412130.0000,41258.3400,98.3100,0.0000
0,10981.4800,0.4000,4357.4500,6624.0300,7.3200,0.0000
0,5052.9100,0.9200,4632.0000,420.9100,3.3700,0.0000
0,80590.7900,0.5200,41568.7300,39022.0600,53.7300,0.0000
1,40804.7000,0.6200,25311.1600,15493.5400,27.2000,0.4400
0,162693.4300,0.7300,118749.9300,43943.5000,108.4600,0.0300
0,32956.3300,0.8100,26724.2900,6232.0400,21.9700,0.0000
0,62202.9900,0.8500,52797.9000,9405.0900,19.3800,0.0000
0,1190566.9900,0.8000,947215.1000,243351.8900,793.7100,0.0000
0,91823.5600,0.5400,49676.5500,42147.0100,38.0500,0.0000
0,53693.0900,0.7500,40264.4500,13428.6400,35.8000,0.0000
1,335340.5600,0.9800,328365.4800,6975.0800,187.1600,0.0600
1,46873.9400,0.4700,22157.3100,24716.6300,21.9600,0.3100
1,96061.8300,0.8800,84861.0200,11200.8100,64.0400,0.1000
1,125815.7900,0.9600,120405.7100,5410.0800,41.8700,0.0300
0,272174.4800,0.9200,251271.4800,20903.0000,91.8300,0.0300
0,21457.7300,0.2600,5561.8400,15895.8900,3.5200,0.2200
0,326932.1800,0.9500,309277.8400,17654.3400,145.5000,0.0000
0,57807.6600,0.0700,4034.9700,53772.6900,38.5400,0.0000
1,63838.0200,0.6700,42490.5900,21347.4300,42.5600,0.2500
1,104709.2600,0.8800,92269.8000,12439.4600,69.8100,0.2900
1,24445.7600,0.5600,13579.6200,10866.1400,9.7800,0.6200
0,381138.9000,0.9900,378394.7000,2744.2000,254.0900,0.0000
0,27633.7600,0.4400,12078.7200,15555.0400,9.2000,0.0000
0,34561.5900,0.6700,23291.0600,11270.5300,14.8000,0.2300
1,44010.5000,0.4500,19831.1300,24179.3700,13.6700,0.1300
1,30127.1800,0.8100,24445.1900,5681.9900,10.0100,0.2400
1,12485.2800,0.5100,6397.4600,6087.8200,6.2600,0.5200
1,57146.4700,0.6200,35430.8100,21715.6600,18.8400,0.3200
0,19039.0000,0.9600,18229.8400,809.1600,27.3500,0.0000
0,422888.5700,0.9700,411216.8500,11671.7200,281.9300,0.0000
0,13918.7400,0.7600,10512.8200,3405.9200,9.2800,0.0000
0,482027.8100,0.8600,415893.5900,66134.2200,308.7000,0.0100
1,27009.2300,0.3500,9553.1600,17456.0700,18.0100,0.7700
0,3890.8900,0.3700,1454.0300,2436.8600,2.5900,0.0000
0,355094.0000,0.9800,349483.5100,5610.4900,194.7600,0.0000
0,1121.0300,0.7600,857.0300,264.0000,0.5600,0.0000
0,27214.4400,0.7500,20454.3700,6760.0700,18.1400,0.1400
1,17697.3200,0.0000,0.0000,17697.3200,6.9300,1.5700
0,43440.0500,0.7500,32527.9100,10912.1400,28.9600,0.0000
0,16129.5800,0.4300,6956.6900,9172.8900,10.7500,0.0000
1,14895.4200,0.1400,2115.1500,12780.2700,4.1500,1.8400
1,17530.9100,1.0000,17530.9100,0.0000,11.6900,0.0000
0,543875.7000,0.8600,468385.7500,75489.9500,362.5800,0.0300
0,75282.3000,0.9100,68875.7800,6406.5200,50.1900,0.0000
1,11193.1600,0.6400,7197.2000,3995.9600,6.8100,0.4300
1,207572.6400,0.9600,199394.2800,8178.3600,132.8000,0.0200
0,82759.8000,0.7300,60447.7600,22312.0400,55.1700,0.0200
1,471388.2300,0.9300,439098.1400,32290.0900,164.5800,0.0200
1,98819.0900,0.7000,69044.9000,29774.1900,65.8800,0.3400
0,7953.9700,0.1900,1481.0300,6472.9400,8.3700,0.0000
0,29218.0400,0.8600,25025.2500,4192.7900,30.3700,0.0000
1,47694.1500,0.2000,9605.6000,38088.5500,7.2000,0.4400
0,4997.5400,0.6000,2990.0300,2007.5100,4.3800,0.0000
1,312931.6900,0.9800,306798.2300,6133.4600,74.5900,0.0200
1,33363.3500,0.7400,24795.6400,8567.7100,22.2400,0.3000
0,6518.4000,0.0900,589.9200,5928.4800,4.3500,0.0200
0,2329.9400,0.3600,849.5000,1480.4400,1.5500,0.0000
1,14751.5700,0.6600,9761.1100,4990.4600,9.8300,0.7200
0,12340.1000,0.5300,6487.1900,5852.9100,8.2300,0.0000
0,707739.4600,0.7800,553876.9000,153862.5600,471.8300,0.0900
1,60721.7900,0.5900,35807.6400,24914.1500,25.4800,0.4700
0,222406.9800,0.9200,205259.4000,17147.5800,162.2200,0.0000
1,6269.2300,0.0000,0.0000,6269.2300,4.1800,1.3400
1,27683.5800,0.7800,21706.7000,5976.8800,18.4600,0.2200
0,54986.1700,0.7400,40700.7600,14285.4100,10.4700,0.0700
1,200575.7900,0.9200,184469.5500,16106.2400,80.3100,0.0500
1,10211.9200,0.0000,0.0000,10211.9200,2.3400,1.7200
1,56964.0400,0.4600,26180.6700,30783.3700,37.9800,0.6300
0,595648.7500,0.8300,496056.2800,99592.4700,120.8100,0.0000
0,25697.2900,0.6500,16793.1800,8904.1100,17.1300,0.0000
0,61507.2400,0.5500,34013.5000,27493.7400,84.4600,0.1000
1,31641.7900,0.7200,22665.0100,8976.7800,22.6300,0.2000
1,21640.8300,0.4600,9989.4100,11651.4200,8.8000,0.6000
0,22132.5900,0.2000,4357.9100,17774.6800,3.1900,0.2700
1,42352.5100,0.4900,20837.4300,21515.0800,30.0200,0.6800
1,29946.0600,0.7800,23384.8800,6561.1800,55.9200,0.6800
1,23485.3700,0.7900,18633.2900,4852.0800,15.6600,0.0000
0,27422.0000,0.2800,7601.3800,19820.6200,6.9900,0.0000
0,173702.1200,0.8400,145406.0400,28296.0800,115.8000,0.0000
0,374498.8600,0.8800,329671.3500,44827.5100,241.6900,0.0000
0,6983.3600,0.0000,0.0000,6983.3600,4.3700,0.0000
0,33027.3300,0.7900,25926.4500,7100.8800,22.0200,0.0000
0,339266.1100,0.9000,306085.8800,33180.2300,81.5100,0.0100
1,22492.4700,0.1400,3171.4400,19321.0300,5.6000,0.0500
0,3824.0100,0.0500,181.6400,3642.3700,1.3900,0.0000
1,139279.7800,0.9700,135226.7400,4053.0400,92.8500,0.5700
1,52575.2300,0.7200,38064.4700,14510.7600,35.0500,0.0000
1,30170.8100,0.6500,19526.5500,10644.2600,24.7700,0.0000
0,35208.4900,0.1500,5210.8600,29997.6300,9.1400,0.0000
0,373044.4000,0.9500,354839.8300,18204.5700,61.2700,0.0000
0,508936.5100,0.9100,460842.0100,48094.5000,140.6700,0.0100
1,52289.2700,0.1500,7764.9600,44524.3100,34.8600,0.7700
1,24964.4200,0.8500,21202.2800,3762.1400,12.7400,0.0000
0,648260.4200,0.8200,528461.8900,119798.5300,93.8200,0.0400
1,37731.7100,0.8900,33766.1100,3965.6000,25.1500,0.2600
0,148432.4800,0.8800,130590.9000,17841.5800,60.2300,0.0000
0,4958.9700,0.4100,2040.1200,2918.8500,3.8800,0.0000
0,71299.8300,0.6100,43828.0100,27471.8200,110.0300,0.0700
1,191560.2700,0.8900,169588.3100,21971.9600,62.6800,0.0500
0,854354.4400,0.9100,779854.7300,74499.7100,180.9000,0.0100
0,5831.9400,0.0000,0.0000,5831.9400,6.1600,0.4100
0,512524.7900,0.8900,454506.9800,58017.8100,68.9700,0.0100
1,45598.5100,0.8000,36570.0100,9028.5000,19.2400,0.0000
0,11289.9600,0.9500,10707.4000,582.5600,7.5300,0.0000
0,99774.5500,0.7600,75479.4500,24295.1000,66.5200,0.1200
0,20145.9500,0.4600,9309.4400,10836.5100,6.6900,0.2800
0,72444.8600,0.8000,58245.6700,14199.1900,48.3000,0.0800
